ahref,citation,class,parent_legislation,currency,currency_date,date_scraped
/laws/statute/17h25,"Health Sector Payment Transparency Act, 2017, S.O. 2017, c. 25, Sched. 4",act,None,current statute,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/regulation/080277,O. Reg. 277/08: PAYMENTS UNDER THE ACT IN RESPECT OF THE 2007-2008 FISCAL YEAR,regulation,"Investing in Ontario Act, 2008",regulation,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/statute/08i06,"Investing in Ontario Act, 2008, S.O. 2008, c. 6",act,None,statute,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/statute/04f27,"Fiscal Transparency and Accountability Act, 2004, S.O. 2004, c. 27",act,None,statute,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/statute/98e34,"Estate Administration Tax Act, 1998, S.O. 1998, c. 34, Sched.",act,None,current statute,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/statute/90a34,"Athletics Control Act, R.S.O. 1990, c. A.34",act,None,current statute,"May 29, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180302,O. Reg. 302/18: PROCEDURES FOR ACTIONS UNDER PART VIII,regulation,Construction Act,current regulation,"May 23, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900622,"R.R.O. 1990, Reg. 622: STOPPING OF VEHICLES ON PARTS OF THE KING'S HIGHWAY",regulation,Highway Traffic Act,current regulation,"May 14, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190080,O. Reg. 80/19: MATTERS RELATED TO FUNCTIONS UNDER SUBSECTION 14 (1.1),regulation,Ombudsman Act,current regulation,"May  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/09a33,"Adjudicative Tribunals Accountability, Governance and Appointments Act, 2009, S.O. 2009, c. 33, Sched. 5",act,None,current statute,"May  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/070384,"O. Reg. 384/07: INTEGRITY COMMISSIONER: POWERS, DUTIES AND FUNCTIONS UNDER THE ACT",regulation,"Public Service of Ontario Act, 2006",current regulation,"May  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/070381,O. Reg. 381/07: CONFLICT OF INTEREST RULES FOR PUBLIC SERVANTS (MINISTRY) AND FORMER PUBLIC SERVANTS (MINISTRY),regulation,"Public Service of Ontario Act, 2006",current regulation,"May  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/07p09,"Provincial Advocate for Children and Youth Act, 2007, S.O. 2007, c. 9",act,None,statute,"May  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180316,O. Reg. 316/18: REVIEW OF JOURNEYPERSON TO APPRENTICE RATIOS,regulation,"Ontario College of Trades and Apprenticeship Act, 2009",regulation,"April 30, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190076,"O. Reg. 76/19: ZONING AREA - CITY OF VAUGHAN, REGIONAL MUNICIPALITY OF YORK",regulation,Planning Act,current regulation,"April 29, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190062,O. Reg. 62/19: TAX MATTERS - VACANT UNIT REBATE,regulation,Education Act,current regulation,"April  9, 2019",2023-12-16 23:10:43.847852
/laws/regulation/090229,O. Reg. 229/09: GENERAL,regulation,"Provincial Land Tax Act, 2006",current regulation,"April  9, 2019",2023-12-16 23:10:43.847852
/laws/regulation/070370,O. Reg. 370/07: PUBLIC INTEREST COMMITTEE - MEMBERS,regulation,"Ontario College of Teachers Act, 1996",regulation,"April  3, 2019",2023-12-16 23:10:43.847852
/laws/statute/02a16,"Agricultural Employees Protection Act, 2002, S.O. 2002, c. 16",act,None,current statute,"April  3, 2019",2023-12-16 23:10:43.847852
/laws/statute/90p06,"Pawnbrokers Act, R.S.O. 1990, c. P.6",act,None,current statute,"April  3, 2019",2023-12-16 23:10:43.847852
/laws/statute/90t02,"Teaching Profession Act, R.S.O. 1990, c. T.2",act,None,current statute,"April  3, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180493,O. Reg. 493/18: THE 2019 ROUND OF COLLECTIVE BARGAINING,regulation,"School Boards Collective Bargaining Act, 2014",current regulation,"April  2, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180323,"O. Reg. 323/18: SPECIFIED REAL PROPERTY (SEATON LANDS, CITY OF PICKERING, REGIONAL MUNICIPALITY OF DURHAM)",regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180091,O. Reg. 91/18: REAL PROPERTY OWNED BY ONTARIO POWER GENERATION INC.,regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/18s02,"Supply Act, 2018, S.O. 2018, c. 2",act,None,statute,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/170387,O. Reg. 387/17: HYDRO ONE BRAMPTON NETWORKS INC. - VOTING SECURITIES,regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/160330,O. Reg. 330/16: REAL PROPERTY OWNED BY THE LIQUOR CONTROL BOARD OF ONTARIO,regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/160295,O. Reg. 295/16: HYDRO ONE LIMITED - VOTING SECURITIES,regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/150053,O. Reg. 53/15: GENERAL MOTORS SHARES,regulation,"Trillium Trust Act, 2014",regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/14t07,"Trillium Trust Act, 2014, S.O. 2014, c. 7, Sched. 32",act,None,statute,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/030279,O. Reg. 279/03: DISCLOSURE OF INFORMATION,regulation,Motor Vehicle Accident Claims Act,current regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/980136,O. Reg. 136/98: DESIGNATION OF GEOGRAPHIC AREAS AND DELIVERY AGENTS,regulation,"Ontario Works Act, 1997",current regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900800,"R.R.O. 1990, Reg. 800: GENERAL",regulation,Motor Vehicle Accident Claims Act,current regulation,"April  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190054,O. Reg. 54/19: COMPENSATION DISCLOSURE,regulation,"Hydro One Accountability Act, 2018",current regulation,"March 28, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180356,O. Reg. 356/18: GENERAL,regulation,"Ontario Special Investigations Unit Act, 2018",regulation,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180355,O. Reg. 355/18: IMMEDIATE MEDICAL CARE,regulation,"Ontario Special Investigations Unit Act, 2018",regulation,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/18s17b,"Supplementary Interim Appropriation for 2018-2019 Act, 2018, S.O. 2018, c. 17, Sched. 41",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/18p03b,"Policing Oversight Act, 2018, S.O. 2018, c. 3, Sched. 2",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/18p03a,"Police Services Act, 2018, S.O. 2018, c. 3, Sched. 1",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/18o03b,"Ontario Special Investigations Unit Act, 2018, S.O. 2018, c. 3, Sched. 4",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/18o03a,"Ontario Policing Discipline Tribunal Act, 2018, S.O. 2018, c. 3, Sched. 3",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/17i34b,"Interim Appropriation for 2018-2019 Act, 2017, S.O. 2017, c. 34, Sched. 22",act,None,statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/16w14,"Workers Day of Mourning Act, 2016, S.O. 2016, c. 14",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/06o35,"Ontario Provincial Police Collective Bargaining Act, 2006, S.O. 2006, c. 35, Sched. B",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/05m09,"Mandatory Gunshot Wounds Reporting Act, 2005, S.O. 2005, c. 9",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/01a10,"Ambulance Services Collective Bargaining Act, 2001, S.O. 2001, c. 10",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/98l27,"Lobbyists Registration Act, 1998, S.O. 1998, c. 27, Sched.",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/97p21a,"Public Sector Dispute Resolution Act, 1997, S.O. 1997, c. 21, Sched. A",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/90c52,"Crown Witnesses Act, R.S.O. 1990, c. C.52",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/statute/90f24,"Forest Fires Prevention Act, R.S.O. 1990, c. F.24",act,None,current statute,"March 26, 2019",2023-12-16 23:10:43.847852
/laws/regulation/170196,O. Reg. 196/17: INVOICING REQUIREMENTS,regulation,"Ontario Fair Hydro Plan Act, 2017",regulation,"March 22, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900623,"R.R.O. 1990, Reg. 623: STOP SIGNS AT INTERSECTIONS",regulation,Highway Traffic Act,current regulation,"March 22, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180429,O. Reg. 429/18: EXTENDING EXEMPTION PERIOD FOR AFFIXING EVIDENCE OF VALIDATION FOR PERMIT,regulation,Highway Traffic Act,regulation,"March 12, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190030,O. Reg. 30/19: SPECIFIED PARTIES - SUBSECTIONS 102.3 (3) AND (6) OF THE ACT,regulation,Pension Benefits Act,current regulation,"March 11, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900598,"R.R.O. 1990, Reg. 598: GROSS WEIGHT ON BRIDGES",regulation,Highway Traffic Act,current regulation,"March  5, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190022,O. Reg. 22/19: VEGETABLES FOR PROCESSING - EXTENDING 2019 NEGOTIATION DEADLINES,regulation,Farm Products Marketing Act,current regulation,"March  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180058,O. Reg. 58/18: CODES OF CONDUCT - PRESCRIBED SUBJECT MATTERS,regulation,"City of Toronto Act, 2006",current regulation,"March  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180055,O. Reg. 55/18: CODES OF CONDUCT - PRESCRIBED SUBJECT MATTERS,regulation,"Municipal Act, 2001",current regulation,"March  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/970489,O. Reg. 489/97: ALLOCATION OF BOARD OF HEALTH EXPENSES,regulation,Health Protection and Promotion Act,current regulation,"February 26, 2019",2023-12-16 23:10:43.847852
/laws/regulation/190009,O. Reg. 9/19: COMPENSATION,regulation,"Cap and Trade Cancellation Act, 2018",current regulation,"February  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900625,"R.R.O. 1990, Reg. 625: TIRE STANDARDS AND SPECIFICATIONS",regulation,Highway Traffic Act,current regulation,"January 25, 2019",2023-12-16 23:10:43.847852
/laws/regulation/900860,"R.R.O. 1990, Reg. 860: WORKPLACE HAZARDOUS MATERIALS INFORMATION SYSTEM (WHMIS)",regulation,Occupational Health and Safety Act,current regulation,"January 21, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180527,O. Reg. 527/18: PUBLICATION OF COMMUNITY SAFETY AND WELL-BEING PLANS,regulation,Police Services Act,current regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180523,O. Reg. 523/18: PRESCRIBED ENTITIES,regulation,Coroners Act,current regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/180375,O. Reg. 375/18: PUBLIC HOLIDAY PAY,regulation,"Employment Standards Act, 2000",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/170020,O. Reg. 20/17: REPORTING OF ENERGY CONSUMPTION AND WATER USE,regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/150306,O. Reg. 306/15: PILOT PROJECT - AUTOMATED VEHICLES,regulation,Highway Traffic Act,current regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/120404,O. Reg. 404/12: ENERGY AND WATER EFFICIENCY - APPLIANCES AND PRODUCTS,regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/110397,O. Reg. 397/11: ENERGY CONSERVATION AND DEMAND MANAGEMENT PLANS,regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/100047,O. Reg. 47/10: PENALTIES,regulation,"Employment Protection for Foreign Nationals Act, 2009",current regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/100015,O. Reg. 15/10: DESIGNATIONS RE SECTION 5 OF THE ACT,regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/090329,O. Reg. 329/09: DEFINITIONS,regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/09g12,"Green Energy Act, 2009, S.O. 2009, c. 12, Sched. A",act,None,statute,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/080097,"O. Reg. 97/08: DESIGNATION OF GOODS, SERVICES AND TECHNOLOGIES",regulation,"Green Energy Act, 2009",regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/regulation/060502,"O. Reg. 502/06: TERMS AND CONDITIONS OF EMPLOYMENT IN DEFINED INDUSTRIES - AUTOMOBILE MANUFACTURING, AUTOMOBILE PARTS MANUFACTURING, AUTOMOBILE PARTS WAREHOUSING AND AUTOMOBILE MARSHALLING",regulation,"Employment Standards Act, 2000",current regulation,"January  1, 2019",2023-12-16 23:10:43.847852
/laws/statute/08c15,"Colleges Collective Bargaining Act, 2008, S.O. 2008, c. 15",act,None,current statute,"December 31, 2018",2023-12-16 23:10:43.847852
/laws/regulation/140266,"O. Reg. 266/14: ON-RESERVE REPRESENTATION, JURIES AT CORONERS' INQUESTS, TERRITORIAL DISTRICTS OF KENORA AND THUNDER BAY",regulation,Coroners Act,current regulation,"December 20, 2018",2023-12-16 23:10:43.847852
/laws/regulation/990129,O. Reg. 129/99: COSTS ASSOCIATED WITH THE PROVISION OF LAND AMBULANCE SERVICES,regulation,Ambulance Act,current regulation,"December 20, 2018",2023-12-16 23:10:43.847852
/laws/regulation/980278,O. Reg. 278/98: GENERAL,regulation,District Social Services Administration Boards Act,current regulation,"December 20, 2018",2023-12-16 23:10:43.847852
/laws/statute/18o17a,"Ontario Loan Act, 2018 (No. 2), S.O. 2018, c. 17, Sched. 29",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/18s17a,"Special Hockey Day Act, 2018, S.O. 2018, c. 17, Sched. 39",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/18o17b,"Ontario Place Corporation Repeal Act, 2018, S.O. 2018, c. 17, Sched. 31",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/18w10,"White Pines Wind Project Termination Act, 2018, S.O. 2018, c. 10, Sched. 2",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/13f04,"Financial Accountability Officer Act, 2013, S.O. 2013, c. 4",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/regulation/100318,O. Reg. 318/10: SMALL BUSINESS TRANSITION SUPPORT,regulation,Retail Sales Tax Act,regulation,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/regulation/090369,O. Reg. 369/09: POWER-ASSISTED BICYCLES,regulation,Highway Traffic Act,current regulation,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/09s34,"Succession Duty Legislation Repeal Act, 2009, S.O. 2009, c. 34, Sched. T",act,None,statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/93r27,"Revised Statutes Confirmation and Corrections Act, 1993, S.O. 1993, c. 27",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/statute/90a35,"Auditor General Act, R.S.O. 1990, c. A.35",act,None,current statute,"December  6, 2018",2023-12-16 23:10:43.847852
/laws/regulation/060357,O. Reg. 357/06: HONORARIA FOR BOARD MEMBERS,regulation,Education Act,current regulation,"December  1, 2018",2023-12-16 23:10:43.847852
/laws/regulation/900428,"R.R.O. 1990, Reg. 428: SEED-CORN - PLAN",regulation,Farm Products Marketing Act,current regulation,"November 29, 2018",2023-12-16 23:10:43.847852
/laws/regulation/170534,O. Reg. 534/17: TRANSITIONAL MATTERS,regulation,"Labour Relations Act, 1995",current regulation,"November 21, 2018",2023-12-16 23:10:43.847852
/laws/statute/14s05,"School Boards Collective Bargaining Act, 2014, S.O. 2014, c. 5",act,None,current statute,"November 21, 2018",2023-12-16 23:10:43.847852
/laws/statute/93c38,"Crown Employees Collective Bargaining Act, 1993, S.O. 1993, c. 38",act,None,current statute,"November 21, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180033,O. Reg. 33/18: GENERAL,regulation,"Ontario Cannabis Retail Corporation Act, 2017",current regulation,"November 16, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180030,O. Reg. 30/18: GENERAL,regulation,"Cannabis Control Act, 2017",current regulation,"November 16, 2018",2023-12-16 23:10:43.847852
/laws/regulation/160015,O. Reg. 15/16: MONETARY PENALTIES: PRESCRIBED LEGISLATION,regulation,"Alcohol and Gaming Regulation and Public Protection Act, 1996",regulation,"November 16, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180477,O. Reg. 477/18: NON-APPLICATION OF ACT,regulation,"Employment Standards Act, 2000",current regulation,"November 15, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180386,"O. Reg. 386/18: PROHIBITION AGAINST THE PURCHASE, SALE AND OTHER DEALINGS WITH EMISSION ALLOWANCES AND CREDITS",regulation,"Climate Change Mitigation and Low-carbon Economy Act, 2016",regulation,"November 14, 2018",2023-12-16 23:10:43.847852
/laws/regulation/170540,O. Reg. 540/17: ADMINISTRATIVE PENALTIES,regulation,"Climate Change Mitigation and Low-carbon Economy Act, 2016",regulation,"November 14, 2018",2023-12-16 23:10:43.847852
/laws/regulation/170539,O. Reg. 539/17: ONTARIO OFFSET CREDITS,regulation,"Climate Change Mitigation and Low-carbon Economy Act, 2016",regulation,"November 14, 2018",2023-12-16 23:10:43.847852
/laws/regulation/170451,O. Reg. 451/17: SERVICE OF DOCUMENTS,regulation,"Climate Change Mitigation and Low-carbon Economy Act, 2016",regulation,"November 14, 2018",2023-12-16 23:10:43.847852
/laws/statute/16c07,"Climate Change Mitigation and Low-carbon Economy Act, 2016, S.O. 2016, c. 7",act,None,statute,"November 14, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180350,O. Reg. 350/18: SPECIFIED OFFENCES - EXCEPTIONAL DISCLOSURE OF NON-CONVICTION INFORMATION,regulation,"Police Record Checks Reform Act, 2015",current regulation,"November  1, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180349,O. Reg. 349/18: DISCLOSURE OF YOUTH RECORDS,regulation,"Police Record Checks Reform Act, 2015",current regulation,"November  1, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180348,O. Reg. 348/18: RECONSIDERATION NOTICE AND PROCESS - EXCEPTIONAL DISCLOSURE OF NON-CONVICTION INFORMATION,regulation,"Police Record Checks Reform Act, 2015",current regulation,"November  1, 2018",2023-12-16 23:10:43.847852
/laws/regulation/060336,O. Reg. 336/06: HIGHER EDUCATION QUALITY COUNCIL OF ONTARIO,regulation,"Higher Education Quality Council of Ontario Act, 2005",current regulation,"October 30, 2018",2023-12-16 23:10:43.847852
/laws/regulation/180447,O. Reg. 447/18: SPECIFIED PARTIES - SUBSECTION 102.2 (2) OF THE ACT,regulation,Pension Benefits Act,current regulation,"October 23, 2018",2023-12-16 23:10:43.847852
/laws/regulation/060488,O. Reg. 488/06: PILOT PROJECT - SEGWAYS,regulation,Highway Traffic Act,regulation,"October 19, 2018",2023-12-16 23:10:43.847852
/laws/regulation/900610,"R.R.O. 1990, Reg. 610: SAFETY HELMETS",regulation,Highway Traffic Act,current regulation,"October 18, 2018",2023-12-16 23:10:43.847852
